"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12"
"7608",4,1,1,1,8,3,1,1,10,10,7,0.710697724716738
"7609",6,4,3,3,4,2,1,1,6,3,7,0.257500425213948
"7610",6,4,4,3,3,3,3,1,10,8,6,0.269409550819546
"7611",2,1,1,1,10,6,3,1,3,2,7,0.301447745645419
"7612",1,1,1,1,2,1,1,1,3,2,1,0.659130044747144
"7613",4,3,2,2,4,4,3,1,8,1,4,0.0302059929817915
"7614",10,2,1,1,7,3,3,1,6,6,7,0.471266587032005
"7615",1,1,1,1,10,10,3,1,1,1,10,0.525760626653209
"7616",5,2,2,2,3,3,2,2,3,3,9,0.785363215953112
"7617",8,4,2,2,4,1,1,1,1,1,8,0.446737619116902
"7618",8,3,1,1,3,1,1,1,4,1,3,0.707598980981857
"7619",8,3,2,1,5,2,1,1,5,2,8,0.558323392411694
"7620",3,2,2,1,8,8,1,1,9,1,9,0.227486175950617
"7621",7,2,2,2,5,1,1,1,7,2,6,0.640658191638067
"7622",8,1,1,1,1,1,1,1,8,8,4,0.0325052889529616
"7623",8,2,1,1,5,1,1,1,10,3,7,0.544280339963734
"7624",10,4,3,1,8,4,4,2,4,3,7,0.609672911465168
"7625",4,4,3,2,7,6,5,5,9,5,10,0.289862988283858
"7626",5,2,1,1,10,1,1,1,5,4,2,0.168736163061112
"7627",8,1,1,1,8,1,1,1,1,1,6,0.24667002260685
"7628",6,2,1,1,5,2,1,1,5,1,3,0.97298858477734
"7629",9,8,1,1,7,3,3,1,1,1,4,0.343588883522898
"7630",9,8,7,6,4,3,1,1,10,10,10,0.365205671871081
"7631",9,5,1,1,4,1,1,1,5,1,1,0.187111292500049
"7632",1,1,1,1,8,1,1,1,3,1,2,0.258160422788933
"7633",2,1,1,1,10,1,1,1,10,1,5,0.297029607696459
"7634",2,1,1,1,6,2,2,1,3,3,7,0.41572089260444
"7635",3,2,2,2,9,2,1,1,6,3,2,0.243426861939952
"7636",5,1,1,1,9,5,4,3,3,1,2,0.952660308219492
"7637",2,2,2,1,10,4,3,2,4,2,9,0.364016924286261
"7638",4,4,2,1,1,1,1,1,4,2,6,0.511265417095274
"7639",10,8,2,2,1,1,1,1,9,4,4,0.839118023170158
"7640",1,1,1,1,2,2,2,2,4,3,7,0.166166814975441
"7641",9,1,1,1,10,9,8,2,7,1,8,0.738394463667646
"7642",6,1,1,1,10,3,1,1,4,1,1,0.801182293333113
"7643",10,6,6,3,10,5,3,1,1,1,2,0.199410637142137
"7644",2,1,1,1,4,1,1,1,9,5,5,0.755171406781301
"7645",8,7,5,3,8,7,1,1,8,5,6,0.316965621430427
"7646",8,8,7,5,6,5,4,2,4,3,3,0.827199750812724
"7647",2,1,1,1,10,9,7,1,10,9,10,0.0974062692839652
"7648",6,4,2,1,10,4,2,2,2,1,2,0.61790438904427
"7649",5,2,1,1,9,1,1,1,4,2,5,0.560132134705782
"7650",9,9,3,2,5,1,1,1,4,4,1,0.476938354549929
"7651",6,3,2,1,3,2,1,1,4,1,2,0.772725252900273
"7652",4,4,3,3,8,5,4,2,7,5,4,0.294160989113152
"7653",7,7,5,5,3,1,1,1,2,2,3,0.413075824966654
"7654",7,1,1,1,8,5,1,1,8,6,2,0.418627297505736
"7655",5,3,1,1,2,2,2,2,4,3,7,0.578614156460389
"7656",8,2,2,2,7,1,1,1,7,4,7,0.917813200037926
"7657",4,1,1,1,9,7,4,4,9,6,1,0.310835974058136
"7658",3,1,1,1,4,2,2,2,7,3,8,0.994721910916269
"7659",3,2,1,1,7,2,1,1,3,1,5,0.768106135074049
"7660",8,7,5,4,1,1,1,1,8,6,4,0.344562634592876
"7661",5,2,1,1,6,5,3,3,9,3,1,0.470467595150694
"7662",2,1,1,1,4,4,2,1,4,1,7,0.417650313349441
"7663",5,1,1,1,2,2,1,1,9,4,3,0.168225122150034
"7664",7,5,2,1,1,1,1,1,4,4,7,0.255094727966934
"7665",2,1,1,1,10,8,6,4,9,6,1,0.708177122054622
"7666",10,2,1,1,10,3,1,1,1,1,1,0.734970520716161
"7667",4,4,1,1,5,2,2,2,6,3,4,0.67860343772918
"7668",10,5,2,1,6,3,3,1,2,1,2,0.840277567040175
"7669",3,2,2,2,9,6,2,1,2,1,9,0.654200264485553
"7670",9,9,5,1,4,3,2,2,5,5,4,0.394042391330004
"7671",5,3,1,1,10,6,2,1,6,1,1,0.595509545411915
"7672",7,7,2,1,2,2,2,1,4,4,6,0.288963024038821
"7673",6,4,1,1,10,6,4,4,2,1,8,0.285978809231892
"7674",5,1,1,1,10,3,2,2,10,8,4,0.204730936326087
"7675",3,2,1,1,10,5,5,5,6,1,10,0.634952642722055
"7676",2,1,1,1,1,1,1,1,10,7,2,0.974500309908763
"7677",7,3,3,1,6,6,5,5,3,2,10,0.431864517042413
"7678",6,1,1,1,7,2,1,1,3,3,1,0.21190109453164
"7679",6,2,2,2,5,4,2,1,1,1,4,0.0520047387108207
"7680",1,1,1,1,10,7,4,3,2,2,2,0.43604302755557
"7681",10,9,4,4,10,2,1,1,9,6,10,0.531588915269822
"7682",2,2,2,1,9,8,6,2,10,4,5,0.984083442250267
"7683",3,1,1,1,1,1,1,1,1,1,1,0.00762313371524215
"7684",10,1,1,1,9,5,2,2,5,2,5,0.884970281971619
"7685",1,1,1,1,4,2,2,2,8,7,3,0.931739024817944
"7686",2,1,1,1,6,3,3,1,9,2,8,0.920161557849497
"7687",2,1,1,1,7,7,7,7,6,2,10,0.922353927046061
"7688",4,1,1,1,9,1,1,1,2,1,9,0.870371296070516
"7689",7,2,1,1,6,6,3,2,6,4,8,0.908984508598223
"7690",8,8,4,2,2,2,1,1,4,1,8,0.511492523131892
"7691",1,1,1,1,1,1,1,1,1,1,5,0.46152139082551
"7692",2,1,1,1,9,7,2,2,7,4,3,0.603205110412091
"7693",6,6,4,4,2,1,1,1,10,10,3,0.968476049369201
"7694",6,6,1,1,9,3,3,2,10,1,6,0.223233531229198
"7695",3,2,1,1,9,1,1,1,10,7,1,0.554130155593157
"7696",3,1,1,1,10,3,1,1,8,1,10,0.894729010760784
"7697",4,3,3,2,1,1,1,1,1,1,5,0.834215596085414
"7698",2,1,1,1,5,2,1,1,2,2,1,0.683314905967563
"7699",8,4,4,2,4,3,2,1,6,1,2,0.533961570821702
"7700",8,4,1,1,5,1,1,1,3,2,6,0.923115239245817
"7701",8,8,5,4,7,4,1,1,5,1,5,0.301042197272182
"7702",5,4,1,1,8,3,2,2,10,2,7,0.808648530161008
"7703",9,1,1,1,9,5,3,3,9,9,6,0.675464029423892
"7704",8,4,3,2,3,2,1,1,3,2,8,0.0342634671833366
"7705",1,1,1,1,1,1,1,1,10,8,3,0.989405518397689
"7706",10,8,3,2,4,3,2,1,3,3,7,0.913297888357192
"7707",3,1,1,1,8,4,1,1,1,1,6,0.5297897066921
"7708",1,1,1,1,8,2,1,1,6,1,2,0.576626458903775
"7709",2,2,2,1,2,1,1,1,7,5,6,0.848859004676342
"7710",6,5,1,1,5,1,1,1,6,6,5,0.378473230870441
"7711",6,1,1,1,6,5,4,3,6,5,3,0.745712490286678
"7712",6,2,2,1,2,1,1,1,10,5,8,0.130829843459651
"7713",6,3,3,2,2,1,1,1,8,5,2,0.332007659599185
"7714",5,2,2,2,1,1,1,1,10,6,8,0.406320673646405
"7715",6,4,4,4,8,8,3,1,5,2,2,0.702417420689017
"7716",6,6,6,1,9,2,1,1,5,4,6,0.371090762550011
"7717",10,1,1,1,6,3,3,1,1,1,2,0.476303027942777
"7718",1,1,1,1,10,7,2,1,8,8,7,0.260646989336237
"7719",7,7,6,3,6,2,1,1,1,1,10,0.863458120031282
"7720",4,2,1,1,6,3,1,1,6,2,2,0.374572972534224
"7721",5,4,1,1,2,1,1,1,6,5,7,0.163881202461198
"7722",4,2,1,1,8,6,4,4,9,2,6,0.19077704846859
"7723",7,3,1,1,4,1,1,1,2,2,8,0.612106102751568
"7724",4,2,1,1,6,6,6,5,6,2,3,0.977899021934718
"7725",2,2,2,2,6,2,1,1,10,2,10,0.192288126796484
"7726",6,2,1,1,4,1,1,1,9,9,10,0.306037029251456
"7727",9,8,3,2,7,4,2,2,9,2,8,0.779298577224836
"7728",8,6,3,3,9,4,3,1,8,7,9,0.030993492109701
"7729",7,3,3,2,8,8,4,1,2,1,2,0.217838940676302
"7730",8,1,1,1,7,2,2,1,9,7,9,0.26187482336536
"7731",4,3,3,1,2,1,1,1,9,7,3,0.532372683985159
"7732",4,1,1,1,4,4,1,1,4,4,4,0.690690079936758
"7733",2,2,2,1,1,1,1,1,9,1,6,0.286715697497129
"7734",1,1,1,1,8,3,1,1,10,6,9,0.183226292254403
"7735",4,2,1,1,6,2,1,1,5,4,2,0.938290866790339
"7736",3,2,1,1,9,2,1,1,6,1,8,0.741994100390002
"7737",7,1,1,1,9,7,4,1,3,2,4,0.332180730765685
"7738",2,2,1,1,8,6,3,1,7,5,5,0.79514364246279
"7739",3,1,1,1,5,3,3,1,7,5,3,0.0642741501796991
"7740",5,3,2,1,5,5,4,1,3,2,8,0.848397379741073
"7741",8,4,4,4,10,8,2,1,1,1,10,0.615948162274435
"7742",10,6,1,1,8,3,1,1,1,1,10,0.234459556173533
"7743",7,2,1,1,3,1,1,1,3,2,2,0.418776263250038
"7744",5,1,1,1,2,2,1,1,9,6,10,0.511134217493236
"7745",8,6,1,1,7,4,4,2,2,1,9,0.709754521260038
"7746",8,3,1,1,5,2,1,1,7,7,2,0.307384481653571
"7747",3,3,3,3,5,1,1,1,3,3,1,0.693522955523804
"7748",1,1,1,1,4,1,1,1,1,1,5,0.198796601500362
"7749",2,1,1,1,10,2,2,2,2,1,2,0.0901805898174644
"7750",10,2,1,1,2,2,2,2,10,10,8,0.278395966859534
"7751",7,6,5,2,9,7,6,1,5,4,9,0.45530806388706
"7752",8,3,1,1,7,6,5,3,8,1,2,0.520875953137875
"7753",8,1,1,1,5,1,1,1,5,3,6,0.557831422658637
"7754",3,1,1,1,6,3,3,1,1,1,6,0.201932358555496
"7755",8,3,1,1,1,1,1,1,2,2,9,0.744889884255826
"7756",6,4,1,1,5,4,3,3,4,4,6,0.869855313794687
"7757",4,2,2,1,7,5,2,2,3,3,2,0.0572258690372109
"7758",5,2,1,1,4,2,1,1,3,1,4,0.0940511198714375
"7759",3,3,2,1,3,2,1,1,1,1,10,0.556954049039632
"7760",5,5,3,3,6,6,2,1,5,3,3,0.940651182318106
"7761",1,1,1,1,4,4,4,2,5,3,7,0.797685448778793
"7762",2,1,1,1,2,1,1,1,5,3,10,0.473957346985117
"7763",1,1,1,1,9,5,3,3,4,2,3,0.865701105445623
"7764",10,1,1,1,5,1,1,1,9,7,4,0.469995781080797
"7765",7,2,2,1,1,1,1,1,1,1,1,0.476175620220602
"7766",5,1,1,1,10,8,6,5,7,7,5,0.205060969572514
"7767",1,1,1,1,6,3,3,3,9,4,8,0.815449711168185
"7768",5,4,1,1,1,1,1,1,4,1,10,0.478981432272121
"7769",1,1,1,1,7,1,1,1,5,5,4,0.880144677357748
"7770",9,1,1,1,5,1,1,1,6,3,2,0.988365127937868
"7771",1,1,1,1,8,6,2,1,9,4,7,0.39959801081568
"7772",8,3,3,2,1,1,1,1,1,1,1,0.098663977580145
"7773",2,1,1,1,9,9,3,3,9,9,3,0.813852068968117
"7774",7,3,1,1,7,5,3,2,7,5,2,0.445743840187788
"7775",1,1,1,1,8,7,5,4,8,2,5,0.992703006137162
"7776",4,1,1,1,8,5,5,2,1,1,2,0.446831037057564
"7777",4,3,1,1,7,7,3,2,10,5,5,0.397401778260246
"7778",2,1,1,1,4,3,1,1,3,2,10,0.296129959169775
"7779",7,5,4,3,8,7,6,6,1,1,3,0.186860270565376
"7780",6,3,1,1,4,1,1,1,2,2,1,0.0314005380496383
"7781",7,1,1,1,3,2,1,1,6,4,6,0.720012828707695
"7782",1,1,1,1,10,4,2,1,1,1,10,0.693018126999959
"7783",3,3,2,1,1,1,1,1,1,1,10,0.0539631370920688
"7784",2,2,1,1,10,1,1,1,10,2,5,0.684735219692811
"7785",2,2,2,2,9,4,1,1,1,1,9,0.535715646576136
"7786",9,8,1,1,8,3,1,1,4,2,4,0.308756156824529
"7787",7,2,2,2,9,5,2,1,8,8,10,0.45200034789741
"7788",5,1,1,1,1,1,1,1,5,3,8,0.064494900405407
"7789",6,4,2,1,2,2,1,1,1,1,5,0.733954051975161
"7790",1,1,1,1,5,2,2,1,10,9,6,0.101394662633538
"7791",7,3,3,1,9,5,1,1,10,6,6,0.239634478464723
"7792",4,2,2,2,1,1,1,1,1,1,8,0.162303683115169
"7793",6,2,2,2,6,5,5,3,8,1,2,0.886532285949215
"7794",1,1,1,1,6,3,2,2,1,1,6,0.285764344735071
"7795",2,1,1,1,10,3,2,2,8,2,5,0.685307834995911
"7796",10,1,1,1,9,2,2,1,8,8,6,0.0449209383223206
"7797",9,6,4,4,5,3,1,1,9,9,8,0.532131094252691
"7798",2,2,2,1,6,5,5,3,9,8,3,0.520264440448955
"7799",10,2,2,2,4,1,1,1,10,6,2,0.172352916095406
"7800",4,4,4,1,2,2,1,1,8,3,5,0.761247123591602
"7801",2,2,2,1,7,2,1,1,3,2,4,0.0443194168619812
"7802",10,1,1,1,8,4,1,1,9,6,8,0.435785104054958
"7803",3,3,2,1,3,1,1,1,2,2,8,0.731111787958071
"7804",1,1,1,1,5,2,2,2,9,2,8,0.117453383281827
"7805",3,1,1,1,2,1,1,1,7,7,4,0.725841092178598
"7806",4,1,1,1,8,6,4,1,7,4,3,0.406809202861041
"7807",5,1,1,1,9,2,1,1,10,8,6,0.834038573782891
"7808",4,4,1,1,10,1,1,1,10,10,6,0.528318802826107
"7809",7,3,3,2,9,3,1,1,1,1,7,0.692378165200353
"7810",10,8,8,5,9,3,2,1,3,1,3,0.130632081767544
"7811",9,2,1,1,6,4,4,2,10,2,7,0.655935145681724
"7812",6,2,1,1,6,1,1,1,3,3,1,0.365348604740575
"7813",9,5,4,3,9,1,1,1,2,1,7,0.249321899842471
"7814",2,1,1,1,5,5,4,4,9,9,8,0.683669256744906
"7815",1,1,1,1,3,2,1,1,6,5,8,0.180536562809721
"7816",9,2,2,1,2,1,1,1,1,1,8,0.622545806923881
"7817",5,3,1,1,6,4,1,1,8,1,2,0.39462161087431
"7818",8,3,2,2,6,2,2,2,8,1,9,0.75324172177352
"7819",4,3,1,1,9,8,1,1,6,3,9,0.421626926166937
"7820",3,3,3,2,10,3,3,1,5,5,1,0.690420733531937
"7821",4,3,3,1,6,1,1,1,6,3,5,0.581202768487856
"7822",5,1,1,1,3,3,2,2,7,1,4,0.967530506197363
"7823",4,3,2,1,5,5,5,5,6,6,5,0.710530431009829
"7824",4,3,1,1,10,7,6,4,3,1,2,0.898523769341409
"7825",4,3,1,1,2,2,1,1,4,4,2,0.0759861685801297
"7826",1,1,1,1,9,3,2,1,3,3,10,0.159009980037808
"7827",7,6,3,3,9,5,5,5,2,1,6,0.656186669366434
"7828",1,1,1,1,8,4,2,2,1,1,2,0.73490914539434
"7829",10,5,2,1,10,6,2,2,8,2,1,0.00315050221979618
"7830",9,8,8,8,10,3,3,2,7,1,4,0.182622869731858
"7831",7,5,5,2,1,1,1,1,5,2,8,0.0790175676811486
"7832",6,6,1,1,4,3,1,1,4,2,1,0.916356968693435
"7833",3,2,2,2,10,4,3,3,1,1,9,0.175026778830215
"7834",6,6,5,3,4,2,1,1,2,1,5,0.867983198259026
"7835",1,1,1,1,6,4,4,3,9,6,3,0.630641091847792
"7836",2,1,1,1,10,4,4,1,7,7,4,0.946899118833244
"7837",10,5,1,1,9,6,5,4,1,1,2,0.0898591494187713
"7838",7,5,1,1,4,2,2,2,5,5,2,0.673667043913156
"7839",3,2,2,2,8,3,1,1,3,2,10,0.641107944073156
"7840",4,3,2,1,3,1,1,1,8,5,1,0.925461026374251
"7841",7,6,4,2,5,1,1,1,1,1,6,0.858777227578685
"7842",8,4,4,2,8,8,3,2,8,3,9,0.846425351686776
"7843",3,3,2,1,1,1,1,1,3,2,6,0.486681103939191
"7844",10,10,2,2,2,1,1,1,7,3,8,0.273391440045089
"7845",8,8,8,5,5,3,1,1,5,1,3,0.361491048941389
"7846",1,1,1,1,2,2,2,1,8,3,9,0.292533531086519
"7847",10,5,4,3,9,3,1,1,6,6,9,0.833467670017853
"7848",10,7,3,3,4,2,1,1,4,4,7,0.916585984174162
"7849",1,1,1,1,1,1,1,1,1,1,9,0.977074628928676
"7850",2,1,1,1,2,2,1,1,7,4,1,0.20967403287068
"7851",3,1,1,1,8,7,3,3,5,2,6,0.480105669936165
"7852",1,1,1,1,9,9,1,1,1,1,10,0.391457883175462
"7853",9,7,2,1,9,5,1,1,10,9,6,0.578405275940895
"7854",6,4,3,1,3,2,1,1,6,6,8,0.802080922527239
"7855",9,5,1,1,5,1,1,1,10,4,3,0.231922796927392
"7856",1,1,1,1,9,1,1,1,8,8,9,0.593655258184299
"7857",6,2,2,2,3,2,2,1,3,1,1,0.503953247098252
"7858",1,1,1,1,2,2,2,1,9,5,2,0.248137939255685
"7859",9,2,1,1,9,4,4,4,5,1,5,0.942502208286896
"7860",10,4,1,1,9,9,7,4,3,3,9,0.293254561489448
"7861",6,1,1,1,4,4,4,3,5,1,1,0.289219313068315
"7862",1,1,1,1,8,8,6,3,9,4,9,0.54311096528545
"7863",2,2,1,1,5,5,5,3,7,6,1,0.46198369236663
"7864",2,2,2,2,1,1,1,1,2,1,10,0.871105859056115
"7865",5,4,2,1,7,1,1,1,7,7,1,0.915519081056118
"7866",3,1,1,1,10,1,1,1,5,3,8,0.813699294114485
"7867",8,5,3,2,2,2,2,2,3,1,4,0.923929234268144
"7868",9,3,3,1,1,1,1,1,5,3,4,0.711469929665327
"7869",6,3,2,2,4,2,1,1,9,9,7,0.0203731884248555
"7870",8,6,4,2,7,3,1,1,1,1,1,0.0716053359210491
"7871",4,3,2,2,5,1,1,1,9,4,6,0.156894421670586
"7872",2,2,2,2,6,5,5,3,2,1,4,0.285905789816752
"7873",3,2,1,1,6,1,1,1,7,5,8,0.720540766138583
"7874",6,5,2,1,9,7,6,3,8,1,3,0.34517418872565
"7875",10,7,7,2,10,3,2,1,10,7,10,0.674890901427716
"7876",1,1,1,1,10,6,6,5,9,3,6,0.293864992680028
"7877",4,2,2,2,10,7,2,2,7,1,9,0.520516786491498
"7878",9,5,2,1,5,3,2,1,10,5,9,0.413915775716305
"7879",7,4,2,2,8,4,3,1,2,2,8,0.123677667696029
"7880",2,2,2,2,2,2,2,2,3,2,4,0.3532710140571
"7881",9,9,2,1,8,4,1,1,6,6,4,0.458227229071781
"7882",3,2,2,1,5,3,1,1,10,5,3,0.0147078379523009
"7883",7,3,1,1,7,5,5,3,8,6,6,0.610878830077127
"7884",1,1,1,1,8,6,5,5,7,4,10,0.942590477876365
"7885",10,10,4,1,9,2,2,2,7,6,4,0.344668288482353
"7886",7,3,2,2,1,1,1,1,7,1,3,0.609010706888512
"7887",6,3,2,1,9,8,6,3,2,2,3,0.645703512011096
"7888",10,6,4,2,7,3,2,1,7,3,8,0.587887530447915
"7889",5,3,1,1,6,4,3,3,2,2,4,0.249195274664089
"7890",8,2,2,1,6,5,1,1,6,5,7,0.955656934296712
"7891",6,2,2,1,9,6,5,5,3,1,6,0.841475130524486
"7892",2,1,1,1,8,3,2,1,3,1,8,0.339055551448837
"7893",10,9,4,3,1,1,1,1,10,3,5,0.535917565925047
"7894",8,6,6,3,2,2,1,1,1,1,6,0.633924764348194
"7895",4,3,3,2,6,3,2,2,9,8,2,0.738583604572341
"7896",1,1,1,1,7,4,2,2,6,2,4,0.801754800602794
"7897",9,4,4,1,4,1,1,1,8,8,6,0.6004057910759
"7898",4,1,1,1,10,8,3,1,2,2,7,0.553576801205054
"7899",6,6,1,1,7,2,1,1,1,1,4,0.735975649673492
"7900",1,1,1,1,10,2,2,2,4,1,2,0.964025873225182
"7901",3,3,1,1,3,2,1,1,8,8,9,0.438788633327931
"7902",7,2,2,1,6,2,2,2,9,4,9,0.787031799321994
"7903",9,6,5,1,8,4,2,2,4,2,2,0.918590895365924
"7904",10,9,7,2,3,2,1,1,7,7,2,0.355004140874371
"7905",8,6,4,3,2,2,2,1,3,2,1,0.0399736119434237
"7906",5,3,1,1,2,1,1,1,4,1,4,0.287517200456932
"7907",6,6,1,1,5,2,1,1,3,1,4,0.72007281682454
"7908",7,7,6,1,10,7,5,2,2,2,1,0.685796392615885
"7909",1,1,1,1,5,1,1,1,5,2,1,0.161703072721139
"7910",6,2,2,1,8,7,6,2,1,1,9,0.0139537248760462
"7911",7,1,1,1,2,2,2,1,4,3,1,0.913994878297672
"7912",6,6,6,6,5,2,2,2,9,8,4,0.851826583268121
"7913",3,2,2,2,9,9,7,5,2,1,7,0.64569761743769
"7914",3,1,1,1,7,3,3,3,3,1,3,0.221209117211401
"7915",4,2,1,1,4,1,1,1,10,2,9,0.501389183336869
"7916",8,8,8,1,5,5,5,1,7,1,10,0.748793890932575
"7917",4,2,1,1,9,3,3,3,8,3,6,0.715945153497159
"7918",10,9,6,4,1,1,1,1,2,2,5,0.38404965470545
"7919",7,6,1,1,1,1,1,1,2,2,1,0.0337007965426892
"7920",8,1,1,1,7,7,3,1,4,3,7,0.917161729652435
"7921",8,5,4,4,7,1,1,1,1,1,3,0.220097194658592
"7922",4,2,1,1,5,4,3,2,1,1,2,0.461379534099251
"7923",3,1,1,1,10,9,3,1,1,1,3,0.283467811066657
"7924",6,4,1,1,7,5,4,4,10,4,1,0.836839213734493
"7925",7,6,2,1,7,1,1,1,10,7,9,0.209399170475081
"7926",10,2,2,2,2,1,1,1,4,4,4,0.470080493483692
"7927",2,1,1,1,4,3,2,1,10,9,3,0.389556087786332
"7928",7,2,2,1,9,2,1,1,3,1,2,0.271111628739163
"7929",9,9,6,4,2,2,1,1,5,3,9,0.0113474375102669
"7930",2,2,1,1,6,4,4,2,4,1,2,0.135463504819199
"7931",8,3,2,1,5,1,1,1,2,2,4,0.836777084041387
"7932",8,4,1,1,6,2,2,2,5,3,6,0.147860642755404
"7933",7,4,1,1,1,1,1,1,2,1,1,0.648354756180197
"7934",8,4,3,3,6,1,1,1,5,3,1,0.206588830798864
"7935",7,1,1,1,5,1,1,1,7,5,3,0.0623052553273737
"7936",7,2,1,1,5,1,1,1,3,1,4,0.904866240220144
"7937",8,6,3,3,4,3,2,1,5,1,5,0.916775969788432
"7938",7,3,3,1,10,10,2,2,1,1,3,0.195376535877585
"7939",8,4,2,2,6,3,1,1,9,3,10,0.734126788331196
"7940",10,8,1,1,3,1,1,1,4,3,10,0.185831076698378
"7941",7,6,4,1,2,1,1,1,5,1,3,0.0487632232252508
"7942",1,1,1,1,4,3,1,1,6,1,2,0.329027954256162
"7943",6,5,1,1,3,3,2,2,8,6,3,0.239852936239913
"7944",6,1,1,1,10,3,2,1,3,3,6,0.384056116221473
"7945",10,1,1,1,3,3,1,1,10,10,5,0.983097683871165
"7946",6,5,3,2,5,1,1,1,6,3,8,0.521055840887129
"7947",10,3,1,1,5,4,2,2,4,1,3,0.842823930084705
"7948",2,2,2,1,2,2,1,1,5,2,8,0.579547919565812
"7949",3,2,1,1,9,7,7,6,9,3,2,0.936167544918135
"7950",1,1,1,1,6,6,6,4,9,1,10,0.746150984894484
"7951",1,1,1,1,10,4,1,1,1,1,4,0.663539652246982
"7952",7,6,1,1,1,1,1,1,4,2,6,0.335924742277712
"7953",10,7,7,3,7,3,2,2,5,4,8,0.602250548545271
"7954",3,1,1,1,6,1,1,1,4,1,4,0.373170488746837
"7955",5,2,2,2,1,1,1,1,1,1,9,0.147348162019625
"7956",6,1,1,1,3,1,1,1,10,3,10,0.0993663596455008
"7957",10,5,4,1,1,1,1,1,6,1,6,0.338313334388658
"7958",10,9,4,3,10,6,6,2,1,1,2,0.439935690257698
"7959",2,1,1,1,8,4,1,1,8,4,3,0.672771162353456
"7960",8,5,1,1,7,6,4,1,5,1,1,0.0134328352287412
"7961",3,1,1,1,5,3,1,1,4,2,2,0.684745298232883
"7962",6,2,1,1,4,4,4,3,7,4,1,0.35410045273602
"7963",2,1,1,1,6,5,2,2,6,3,4,0.00816867267712951
"7964",3,3,3,1,1,1,1,1,7,7,1,0.356183531461284
"7965",3,2,1,1,10,3,3,3,2,2,8,0.912649321369827
"7966",2,2,1,1,4,1,1,1,9,9,7,0.715291899861768
"7967",8,3,3,2,9,5,5,5,3,2,9,0.294525323435664
"7968",1,1,1,1,10,10,10,1,8,3,6,0.0325957308523357
"7969",5,1,1,1,1,1,1,1,5,5,6,0.897502060979605
"7970",9,3,3,3,2,2,2,2,1,1,4,0.414869237691164
"7971",9,9,1,1,9,5,5,4,6,4,4,0.466449907980859
"7972",6,1,1,1,7,3,2,2,3,3,5,0.569980283733457
"7973",8,5,1,1,8,8,3,3,10,5,6,0.996563783381134
"7974",10,3,1,1,1,1,1,1,9,3,7,0.877179330680519
"7975",2,1,1,1,6,3,3,3,5,4,10,0.652918608859181
"7976",9,7,2,2,8,5,1,1,9,1,3,0.718972491566092
"7977",1,1,1,1,5,2,1,1,4,2,4,0.888366971630603
"7978",2,1,1,1,3,3,3,1,9,8,5,0.0465596076101065
"7979",1,1,1,1,1,1,1,1,1,1,2,0.907142008421943
"7980",4,2,2,2,8,8,7,1,1,1,8,0.815283498028293
"7981",3,3,3,3,7,4,4,2,9,2,9,0.546631989302114
"7982",9,6,6,1,5,1,1,1,9,7,8,0.890817346051335
"7983",8,5,1,1,10,3,3,2,9,3,3,0.363458164036274
"7984",2,1,1,1,1,1,1,1,10,5,7,0.373307049041614
"7985",7,5,3,2,6,5,1,1,3,1,1,0.826530617894605
"7986",3,2,2,2,3,1,1,1,4,3,4,0.520295452559367
"7987",3,3,2,2,4,2,1,1,1,1,3,0.483512442559004
"7988",2,2,2,1,10,2,2,1,7,6,8,0.500369789777324
"7989",10,7,5,5,5,3,2,2,3,2,9,0.0446070127654821
"7990",4,1,1,1,10,9,3,2,10,7,6,0.514960931614041
"7991",1,1,1,1,6,6,5,3,5,3,6,0.212220448534936
"7992",4,1,1,1,3,2,1,1,7,1,4,0.82640117011033
"7993",10,2,2,1,4,3,3,3,8,3,8,0.384003139333799
"7994",8,3,2,1,8,7,1,1,1,1,3,0.906786221079528
"7995",6,5,4,4,8,4,2,2,7,4,8,0.740977823035792
"7996",5,4,4,1,6,1,1,1,10,6,9,0.296146319946274
"7997",8,5,1,1,1,1,1,1,2,2,8,0.474228717619553
"7998",8,1,1,1,9,1,1,1,7,5,8,0.433897592127323
"7999",10,7,2,1,5,2,1,1,8,6,1,0.460461787879467
"8000",10,5,3,2,3,1,1,1,2,1,8,0.0107454601675272
"8001",1,1,1,1,1,1,1,1,4,2,4,0.858028386253864
"8002",4,3,2,2,1,1,1,1,4,2,4,0.165918005863205
"8003",4,2,1,1,8,3,1,1,6,5,4,0.703550091246143
"8004",2,1,1,1,3,1,1,1,2,1,8,0.421666635200381
"8005",1,1,1,1,8,2,2,1,10,4,7,0.325441553723067
"8006",8,5,1,1,6,4,2,2,2,2,9,0.835820232750848
"8007",5,1,1,1,2,2,1,1,10,9,3,0.724052302073687
"8008",10,2,2,1,9,4,2,2,3,2,10,0.571690462995321
"8009",7,2,2,1,2,2,2,2,1,1,4,0.107379727065563
"8010",2,2,1,1,9,3,2,1,3,2,8,0.614412201568484
"8011",1,1,1,1,2,2,1,1,3,3,1,0.611644497606903
"8012",3,2,2,1,6,2,1,1,2,2,7,0.0686866557225585
"8013",8,6,2,2,3,3,1,1,10,2,10,0.829488392919302
"8014",2,2,2,2,10,4,1,1,2,2,9,0.00466848444193602
"8015",2,2,1,1,1,1,1,1,5,2,1,0.0903892193455249
"8016",3,2,1,1,2,2,1,1,5,1,9,0.147221562219784
